# Section: Parameters
Param,Value
p,0.500000
k,20
step_size,0.100000
num_nodes,1000
goal_cost,3.099647

# Section: Joint_Limits
joint,q_min,q_max
1,-2.897300,2.897300
2,-1.762800,1.762800
3,-2.897300,2.897300
4,-3.071800,-0.069800
5,-2.897300,2.897300

# Section: Start
q1,q2,q3,q4,q5
0.000000,0.000000,0.000000,0.000000,0.000000

# Section: Goal
q1,q2,q3,q4,q5
0.500000,1.000000,1.000000,-0.500000,1.000000

# Section: Obstacles
center_x,center_y,center_z,radius
0.300000,-0.170000,0.090000,0.200000

# Section: All_Edges
q1_src,q2_src,q3_src,q4_src,q5_src,q1_dst,q2_dst,q3_dst,q4_dst,q5_dst
0.342952,0.452116,0.189344,-1.165263,-0.290644,1.628259,1.005744,0.585850,-0.098734,-1.012584
0.342952,0.452116,0.189344,-1.165263,-0.290644,0.549347,-0.450570,-0.967496,-0.415137,-0.676321
0.342952,0.452116,0.189344,-1.165263,-0.290644,-0.236482,-0.313448,1.285991,-1.916620,-0.061559
0.342952,0.452116,0.189344,-1.165263,-0.290644,1.394332,1.279695,0.184784,-0.701925,-1.177540
0.342952,0.452116,0.189344,-1.165263,-0.290644,-0.411504,-1.053925,0.082289,-0.861641,-0.368423
0.342952,0.452116,0.189344,-1.165263,-0.290644,-0.700407,-0.453089,0.686817,-1.171316,-0.177980
0.342952,0.452116,0.189344,-1.165263,-0.290644,1.182581,1.534243,-0.719660,-0.946018,-0.140879
0.342952,0.452116,0.189344,-1.165263,-0.290644,0.773068,1.077162,-0.591720,-0.652251,0.533201
0.342952,0.452116,0.189344,-1.165263,-0.290644,-0.209682,-0.634512,-0.136398,-2.116251,-0.063533
0.342952,0.452116,0.189344,-1.165263,-0.290644,-1.010087,-0.373234,0.598780,-0.665144,-0.176627
0.342952,0.452116,0.189344,-1.165263,-0.290644,-0.282816,-0.597972,0.516963,-1.708056,-0.280658
0.342952,0.452116,0.189344,-1.165263,-0.290644,-0.364761,0.450379,0.854460,-0.538847,-1.014502
0.342952,0.452116,0.189344,-1.165263,-0.290644,1.023585,0.479649,-0.569069,-1.337160,-1.113293
0.342952,0.452116,0.189344,-1.165263,-0.290644,0.690531,1.145139,1.094081,-1.414887,-1.495944
0.342952,0.452116,0.189344,-1.165263,-0.290644,1.099764,1.570637,0.765583,-1.765051,0.145757
0.342952,0.452116,0.189344,-1.165263,-0.290644,0.616465,0.625665,0.149329,-0.916059,0.471993
0.342952,0.452116,0.189344,-1.165263,-0.290644,0.529347,0.772810,1.421076,-1.527414,-0.979334
0.529347,0.772810,1.421076,-1.527414,-0.979334,1.017416,0.165574,1.910845,-1.252148,-1.210236
0.529347,0.772810,1.421076,-1.527414,-0.979334,1.199229,0.544164,2.158604,-2.338869,-0.289093
1.017416,0.165574,1.910845,-1.252148,-1.210236,1.269466,-0.281629,2.348898,-0.851307,-1.789022
1.017416,0.165574,1.910845,-1.252148,-1.210236,2.169021,0.053716,2.741485,-1.264790,-1.600184
1.017416,0.165574,1.910845,-1.252148,-1.210236,1.208114,-1.156082,2.737485,-1.724461,-1.975814
1.017416,0.165574,1.910845,-1.252148,-1.210236,0.967324,-0.820957,2.379639,-1.763912,-2.149297
1.017416,0.165574,1.910845,-1.252148,-1.210236,1.720194,-0.560688,1.770055,-2.055289,-2.576088
0.616465,0.625665,0.149329,-0.916059,0.471993,0.868912,0.894685,0.706994,-1.450482,1.446415
0.616465,0.625665,0.149329,-0.916059,0.471993,1.046313,1.265132,0.746768,-0.781731,1.537137
0.868912,0.894685,0.706994,-1.450482,1.446415,1.471047,1.309649,1.037109,-1.835382,1.469479
1.099764,1.570637,0.765583,-1.765051,0.145757,0.858209,1.322516,1.683450,-2.648195,0.264130
1.099764,1.570637,0.765583,-1.765051,0.145757,2.241588,1.370948,1.423929,-2.966259,0.435003
0.690531,1.145139,1.094081,-1.414887,-1.495944,0.966926,1.139860,1.634166,-1.439295,-2.318612
0.690531,1.145139,1.094081,-1.414887,-1.495944,1.668277,1.285738,0.628635,-1.550271,-1.974197
0.690531,1.145139,1.094081,-1.414887,-1.495944,1.201952,0.746644,2.308309,-1.322576,-2.178147
0.690531,1.145139,1.094081,-1.414887,-1.495944,1.846120,1.408832,1.633687,-2.485332,-2.394626
1.846120,1.408832,1.633687,-2.485332,-2.394626,2.340516,1.443346,1.623723,-3.050698,-2.565384
1.023585,0.479649,-0.569069,-1.337160,-1.113293,1.884011,-0.016034,-0.658563,-1.720526,-1.582130
1.023585,0.479649,-0.569069,-1.337160,-1.113293,1.659329,0.466143,-0.732900,-2.256761,-1.554207
1.023585,0.479649,-0.569069,-1.337160,-1.113293,1.310280,0.906365,-0.707807,-2.348063,-1.709144
1.023585,0.479649,-0.569069,-1.337160,-1.113293,1.233357,0.693468,-1.017846,-2.369641,-1.675299
1.023585,0.479649,-0.569069,-1.337160,-1.113293,1.787025,0.393621,-1.183561,-2.304057,-1.000027
1.023585,0.479649,-0.569069,-1.337160,-1.113293,1.484951,1.205651,-0.171989,-1.564645,-2.174632
1.023585,0.479649,-0.569069,-1.337160,-1.113293,2.070462,0.610798,-0.532413,-0.413169,-1.611476
1.023585,0.479649,-0.569069,-1.337160,-1.113293,-0.002617,0.933495,-1.358500,-0.649866,-1.438181
1.023585,0.479649,-0.569069,-1.337160,-1.113293,0.635604,-0.860696,-0.538453,-1.037400,-1.583466
1.023585,0.479649,-0.569069,-1.337160,-1.113293,0.171362,-0.349450,-1.174025,-1.025262,-1.693237
0.171362,-0.349450,-1.174025,-1.025262,-1.693237,0.211331,0.009273,-1.403577,-0.966307,-2.814014
0.171362,-0.349450,-1.174025,-1.025262,-1.693237,0.100209,-0.306349,-1.742173,-1.833876,-2.478484
2.070462,0.610798,-0.532413,-0.413169,-1.611476,2.742970,1.024425,-1.489529,-0.344887,-2.357781
1.484951,1.205651,-0.171989,-1.564645,-2.174632,1.524849,1.065610,-0.665764,-1.817312,-2.639388
1.233357,0.693468,-1.017846,-2.369641,-1.675299,1.521280,0.299432,-1.354595,-2.977709,-2.205142
1.521280,0.299432,-1.354595,-2.977709,-2.205142,1.937154,0.455856,-1.745007,-2.877821,-2.650258
1.310280,0.906365,-0.707807,-2.348063,-1.709144,2.334235,1.235474,-0.496441,-2.734417,-2.459052
1.659329,0.466143,-0.732900,-2.256761,-1.554207,2.049287,0.794272,-0.808961,-2.810412,-1.725925
1.884011,-0.016034,-0.658563,-1.720526,-1.582130,2.530644,0.055269,-0.015913,-2.536195,-2.270585
1.884011,-0.016034,-0.658563,-1.720526,-1.582130,1.281374,-1.114849,-0.994437,-1.609190,-2.753797
1.884011,-0.016034,-0.658563,-1.720526,-1.582130,1.837509,-0.182110,-0.062356,-2.418118,-2.443573
1.884011,-0.016034,-0.658563,-1.720526,-1.582130,2.491305,-0.145589,-1.844819,-2.164008,-2.602919
-0.364761,0.450379,0.854460,-0.538847,-1.014502,-1.569340,0.165266,0.988996,-0.967795,-1.715059
-0.364761,0.450379,0.854460,-0.538847,-1.014502,-0.896830,-0.302493,1.346745,-0.425049,-2.193283
-0.364761,0.450379,0.854460,-0.538847,-1.014502,-1.338738,-0.086706,0.778445,-0.071402,-2.289979
-0.364761,0.450379,0.854460,-0.538847,-1.014502,-0.233843,0.619664,0.687299,-1.365006,-2.554393
-1.338738,-0.086706,0.778445,-0.071402,-2.289979,-1.909449,-0.319145,-0.447986,-0.604737,-2.890134
-1.338738,-0.086706,0.778445,-0.071402,-2.289979,-2.365939,-0.576892,0.130490,-0.873520,-2.877909
-1.338738,-0.086706,0.778445,-0.071402,-2.289979,-2.591322,-0.047251,0.575803,-1.264159,-2.764414
-1.338738,-0.086706,0.778445,-0.071402,-2.289979,-1.365789,-0.750102,0.065705,-0.650129,-2.608355
-0.896830,-0.302493,1.346745,-0.425049,-2.193283,-1.305339,-1.032198,2.191637,-0.799289,-2.625554
-0.896830,-0.302493,1.346745,-0.425049,-2.193283,-1.618168,0.825095,1.521641,-0.282169,-2.720278
-0.896830,-0.302493,1.346745,-0.425049,-2.193283,-1.650559,0.449401,2.454968,-0.077251,-2.709259
-1.569340,0.165266,0.988996,-0.967795,-1.715059,-2.754265,-0.483876,0.270587,-0.550659,-2.158571
-1.569340,0.165266,0.988996,-0.967795,-1.715059,-2.757991,0.120363,1.091346,-0.824207,-1.662227
-0.282816,-0.597972,0.516963,-1.708056,-0.280658,-0.053251,-1.496500,0.682990,-1.072895,-0.703034
-1.010087,-0.373234,0.598780,-0.665144,-0.176627,-1.792119,-0.539197,0.273723,-0.094498,0.951483
-1.010087,-0.373234,0.598780,-0.665144,-0.176627,-1.940009,-0.388266,1.331949,-0.423260,0.990546
-1.010087,-0.373234,0.598780,-0.665144,-0.176627,-2.123523,-0.399463,1.860892,-0.161388,-0.266980
-1.010087,-0.373234,0.598780,-0.665144,-0.176627,-1.516972,-0.392488,-0.326228,-0.396076,-0.513805
-1.010087,-0.373234,0.598780,-0.665144,-0.176627,-2.039353,-1.414875,0.462440,-1.186953,-0.780950
-1.010087,-0.373234,0.598780,-0.665144,-0.176627,-1.101752,0.026474,-0.572202,-0.504855,-0.394505
-2.039353,-1.414875,0.462440,-1.186953,-0.780950,-2.880374,-1.622601,0.603054,-0.347845,-1.513221
-2.123523,-0.399463,1.860892,-0.161388,-0.266980,-2.235167,-0.301423,2.106442,-0.301073,-0.198754
-2.123523,-0.399463,1.860892,-0.161388,-0.266980,-2.452232,-0.934304,1.913093,-0.225149,-1.132251
-2.123523,-0.399463,1.860892,-0.161388,-0.266980,-1.556675,-0.337606,2.858274,-0.464392,0.374562
-1.940009,-0.388266,1.331949,-0.423260,0.990546,-1.823139,0.351754,2.094827,-0.464144,1.299986
-1.940009,-0.388266,1.331949,-0.423260,0.990546,-2.403927,-0.694737,1.417342,-0.176575,1.262473
-0.411504,-1.053925,0.082289,-0.861641,-0.368423,-0.905909,-0.767062,-0.633185,-0.675171,-0.742099
-0.411504,-1.053925,0.082289,-0.861641,-0.368423,-1.017850,-1.332367,-0.832697,-0.349501,-1.320402
-0.411504,-1.053925,0.082289,-0.861641,-0.368423,-1.324422,-1.320843,-0.944724,-0.071169,-0.546134
-0.411504,-1.053925,0.082289,-0.861641,-0.368423,-1.739300,-1.567041,0.396727,-1.115950,-1.675906
-0.411504,-1.053925,0.082289,-0.861641,-0.368423,-0.097728,-1.540042,0.644021,-0.118627,-0.806572
-0.411504,-1.053925,0.082289,-0.861641,-0.368423,-0.282283,-1.350365,-0.270796,-0.510566,0.471223
-0.411504,-1.053925,0.082289,-0.861641,-0.368423,-0.483061,-1.216301,0.952926,-0.943985,-1.866558
-0.411504,-1.053925,0.082289,-0.861641,-0.368423,-0.565590,-1.228821,-0.336962,-0.758183,-1.367451
-0.282283,-1.350365,-0.270796,-0.510566,0.471223,-0.645212,-1.185716,-1.310789,-0.284991,1.019747
1.394332,1.279695,0.184784,-0.701925,-1.177540,1.875170,1.405967,0.307763,-0.633401,-0.671927
1.394332,1.279695,0.184784,-0.701925,-1.177540,1.884470,1.040257,-1.021409,-0.774688,-2.067737
1.394332,1.279695,0.184784,-0.701925,-1.177540,1.949394,1.277993,-1.066223,-0.513458,-2.660104
1.394332,1.279695,0.184784,-0.701925,-1.177540,2.031032,0.849209,0.246695,-1.109733,-1.309645
1.394332,1.279695,0.184784,-0.701925,-1.177540,2.140249,0.834955,0.006028,-1.352373,-2.102124
1.394332,1.279695,0.184784,-0.701925,-1.177540,2.019315,1.431461,0.241038,-1.182270,-1.408584
2.019315,1.431461,0.241038,-1.182270,-1.408584,2.843693,1.349681,-0.156509,-1.511706,-1.792988
2.019315,1.431461,0.241038,-1.182270,-1.408584,2.677678,1.022472,1.104220,-1.506855,-2.394878
1.884470,1.040257,-1.021409,-0.774688,-2.067737,1.502243,1.422960,-1.548531,-0.647997,-2.554875
1.884470,1.040257,-1.021409,-0.774688,-2.067737,2.460638,1.477634,-1.431323,-0.984176,-2.460187
-0.236482,-0.313448,1.285991,-1.916620,-0.061559,0.390806,-0.433622,2.694075,-2.250627,-0.581442
0.549347,-0.450570,-0.967496,-0.415137,-0.676321,-1.134557,-1.317607,-1.444999,-0.311331,-1.004506
0.549347,-0.450570,-0.967496,-0.415137,-0.676321,-0.096177,-1.369216,-2.228586,-0.665579,0.170307
0.549347,-0.450570,-0.967496,-0.415137,-0.676321,0.139967,-0.765053,-2.677244,-0.086028,-0.104383
0.549347,-0.450570,-0.967496,-0.415137,-0.676321,0.643336,0.437852,-2.132209,-0.801587,-1.298406
1.628259,1.005744,0.585850,-0.098734,-1.012584,2.550903,0.365947,2.104225,-0.602671,-1.892846
1.628259,1.005744,0.585850,-0.098734,-1.012584,2.597131,-0.046711,1.172392,-0.514188,-0.830894
0.874737,0.509771,0.355172,-0.739462,-1.709516,0.284691,0.465696,0.446420,-0.977136,-2.862018
0.874737,0.509771,0.355172,-0.739462,-1.709516,0.123043,1.136630,-0.400627,-0.379864,-2.484259
0.874737,0.509771,0.355172,-0.739462,-1.709516,1.090589,-0.361801,-0.116488,-1.012525,-2.796591
0.874737,0.509771,0.355172,-0.739462,-1.709516,0.281037,0.340169,0.264737,-1.737653,-2.812310
0.874737,0.509771,0.355172,-0.739462,-1.709516,0.230976,-0.048098,-0.527568,-0.754610,-2.826588
0.874737,0.509771,0.355172,-0.739462,-1.709516,1.900286,0.883170,1.735698,-0.594752,-1.817158
0.874737,0.509771,0.355172,-0.739462,-1.709516,2.300212,0.071184,-0.303620,-1.397224,-1.935198
0.874737,0.509771,0.355172,-0.739462,-1.709516,-0.101403,0.023525,-0.653415,-0.350270,-2.804228
0.874737,0.509771,0.355172,-0.739462,-1.709516,0.515332,0.887310,0.715505,-1.269755,-2.587205
0.874737,0.509771,0.355172,-0.739462,-1.709516,1.642770,0.704081,0.677644,-0.479676,-1.604745
0.874737,0.509771,0.355172,-0.739462,-1.709516,-0.597145,-0.157301,-0.492770,-0.878862,-2.112969
0.874737,0.509771,0.355172,-0.739462,-1.709516,1.046924,0.587829,0.063571,-1.784650,-2.585655
0.874737,0.509771,0.355172,-0.739462,-1.709516,1.675196,0.362759,0.893646,-0.075204,-2.462937
1.642770,0.704081,0.677644,-0.479676,-1.604745,1.841457,0.173905,2.490471,-0.226314,-2.495708
1.090589,-0.361801,-0.116488,-1.012525,-2.796591,2.103231,-0.824915,0.526242,-1.553470,-2.793066
0.822022,0.249082,0.394569,-1.081452,0.280355,1.497281,0.489880,1.501009,-0.898042,0.795202
0.822022,0.249082,0.394569,-1.081452,0.280355,2.211008,0.815530,1.143132,-0.812380,-0.202491
0.822022,0.249082,0.394569,-1.081452,0.280355,-0.399324,0.173962,0.192679,-1.160241,1.438410
0.822022,0.249082,0.394569,-1.081452,0.280355,1.107996,0.363276,0.689509,-0.247599,1.598797
0.822022,0.249082,0.394569,-1.081452,0.280355,1.516307,0.024970,0.799086,-0.114306,1.552984
-0.399324,0.173962,0.192679,-1.160241,1.438410,-1.400955,0.371640,-0.387293,-0.747343,2.043089
-0.399324,0.173962,0.192679,-1.160241,1.438410,-1.470171,0.672261,0.560781,-1.566070,2.759313
-0.399324,0.173962,0.192679,-1.160241,1.438410,-0.883635,-0.227776,-0.602861,-1.062536,2.270864
-0.399324,0.173962,0.192679,-1.160241,1.438410,-1.287298,0.957243,0.880205,-0.572884,2.755176
