# Section: Parameters
Param,Value
p,0.500000
k,20
step_size,0.100000
num_nodes,1000
goal_cost,3.846126

# Section: Joint_Limits
joint,q_min,q_max
1,-2.897300,2.897300
2,-1.762800,1.762800
3,-2.897300,2.897300
4,-3.071800,-0.069800
5,-2.897300,2.897300

# Section: Start
q1,q2,q3,q4,q5
-1.500000,1.000000,1.000000,-0.500000,1.000000

# Section: Goal
q1,q2,q3,q4,q5
0.500000,1.000000,1.000000,-0.500000,1.000000

# Section: Obstacles
center_x,center_y,center_z,radius
0.300000,-0.170000,0.090000,0.200000

# Section: All_Edges
q1_src,q2_src,q3_src,q4_src,q5_src,q1_dst,q2_dst,q3_dst,q4_dst,q5_dst
0.254807,-0.946274,2.021874,-1.879191,-1.474432,1.115542,-0.904216,2.501293,-2.757083,-1.344679
0.254807,-0.946274,2.021874,-1.879191,-1.474432,1.533504,-0.759105,2.246035,-1.967512,-2.069691
0.308798,0.072096,2.865905,-2.465871,-1.401691,0.596223,0.543720,2.886869,-2.846770,-1.605047
0.611230,0.059195,1.391639,-1.178437,0.287448,0.746141,0.829751,1.551353,-1.556256,0.250909
0.611230,0.059195,1.391639,-1.178437,0.287448,1.761425,0.135388,0.936727,-0.856757,0.116866
0.611230,0.059195,1.391639,-1.178437,0.287448,0.133767,0.599691,2.489394,-1.473955,0.468969
0.611230,0.059195,1.391639,-1.178437,0.287448,1.639968,0.758141,0.541713,-0.382828,0.482496
0.611230,0.059195,1.391639,-1.178437,0.287448,2.103280,0.112428,1.677144,-2.180846,0.239720
0.611230,0.059195,1.391639,-1.178437,0.287448,1.579123,0.713893,0.667849,-0.789006,0.074879
0.611230,0.059195,1.391639,-1.178437,0.287448,1.334168,-0.035713,0.757455,-0.851272,0.650593
0.611230,0.059195,1.391639,-1.178437,0.287448,1.395741,0.150097,0.889974,-2.249286,0.539223
0.611230,0.059195,1.391639,-1.178437,0.287448,1.279014,0.049441,0.612801,-1.174896,0.156745
0.611230,0.059195,1.391639,-1.178437,0.287448,1.001457,0.107264,0.943278,-1.300107,-0.447908
0.611230,0.059195,1.391639,-1.178437,0.287448,0.998309,0.030644,1.281318,-2.013021,-1.009986
1.001457,0.107264,0.943278,-1.300107,-0.447908,2.143642,-0.452876,0.662902,-1.499762,-1.048107
1.001457,0.107264,0.943278,-1.300107,-0.447908,2.079343,0.454355,1.523098,-0.774458,-0.832907
1.279014,0.049441,0.612801,-1.174896,0.156745,2.315913,0.437532,0.230515,-1.754688,0.449002
1.279014,0.049441,0.612801,-1.174896,0.156745,2.077192,0.163554,0.402589,-2.041592,0.356857
1.395741,0.150097,0.889974,-2.249286,0.539223,1.908244,0.728655,0.679236,-2.603545,-0.124606
1.395741,0.150097,0.889974,-2.249286,0.539223,2.187184,0.963136,0.994282,-2.976569,0.202618
1.395741,0.150097,0.889974,-2.249286,0.539223,2.218307,-0.095224,0.114067,-2.499691,-0.219967
1.395741,0.150097,0.889974,-2.249286,0.539223,2.210120,0.330167,0.625022,-1.860900,1.022586
1.579123,0.713893,0.667849,-0.789006,0.074879,2.259220,1.120634,0.058806,-0.861608,0.074733
2.103280,0.112428,1.677144,-2.180846,0.239720,2.512371,1.062432,1.009760,-3.054633,-0.198026
2.103280,0.112428,1.677144,-2.180846,0.239720,2.805945,-0.367692,1.246919,-2.225479,-0.789169
2.103280,0.112428,1.677144,-2.180846,0.239720,2.310816,0.187252,1.809411,-1.918904,0.963456
1.761425,0.135388,0.936727,-0.856757,0.116866,2.828145,1.414809,0.878855,-2.128989,-1.423606
1.761425,0.135388,0.936727,-0.856757,0.116866,2.564292,0.870036,1.278089,-0.590683,-0.311742
1.761425,0.135388,0.936727,-0.856757,0.116866,2.521648,-0.437862,1.205983,-1.643785,1.010576
1.761425,0.135388,0.936727,-0.856757,0.116866,2.738079,0.155232,0.346492,-1.510414,0.641646
-0.554892,-0.630796,1.447785,-1.832949,0.846569,-0.079053,-0.320988,1.575447,-3.035166,0.570436
-0.554892,-0.630796,1.447785,-1.832949,0.846569,0.504526,-1.646996,2.391718,-2.326624,0.449846
-0.554892,-0.630796,1.447785,-1.832949,0.846569,1.053161,-1.364648,1.982185,-2.344622,-0.125975
-0.554892,-0.630796,1.447785,-1.832949,0.846569,0.321574,-1.093587,0.476219,-2.458069,0.114178
-0.554892,-0.630796,1.447785,-1.832949,0.846569,-0.635738,-1.388763,0.987670,-2.204704,0.496042
-0.635738,-1.388763,0.987670,-2.204704,0.496042,0.486321,-1.472173,1.539349,-2.862262,-0.123415
1.053161,-1.364648,1.982185,-2.344622,-0.125975,1.765922,-1.600422,1.785196,-2.537780,0.085086
1.053161,-1.364648,1.982185,-2.344622,-0.125975,1.325725,-1.597192,2.480389,-2.798196,-1.240621
1.053161,-1.364648,1.982185,-2.344622,-0.125975,1.683723,-0.906272,2.366313,-2.792292,-0.184605
-0.015901,-0.564881,2.156378,-1.436167,1.497470,1.399169,0.257901,2.883930,-0.813086,1.199369
-0.015901,-0.564881,2.156378,-1.436167,1.497470,1.835047,-0.759547,1.843880,-1.475938,2.201152
-0.015901,-0.564881,2.156378,-1.436167,1.497470,1.003894,-0.323935,2.234512,-2.405655,1.243760
-0.015901,-0.564881,2.156378,-1.436167,1.497470,0.494261,-0.858790,2.514729,-2.678362,1.723281
1.835047,-0.759547,1.843880,-1.475938,2.201152,2.327013,-1.004075,2.227184,-1.392465,1.903457
-0.453694,-1.296447,2.321156,-0.996752,1.061477,1.304860,-0.623992,2.880369,-0.130493,0.904734
-0.453694,-1.296447,2.321156,-0.996752,1.061477,0.124879,-1.323343,2.673713,-1.162796,1.540601
0.124879,-1.323343,2.673713,-1.162796,1.540601,0.466320,-1.449842,2.675168,-1.165650,1.476683
-0.118314,0.296854,1.372292,-1.397458,0.501438,0.768040,0.509344,1.853100,-2.070911,1.350438
-0.118314,0.296854,1.372292,-1.397458,0.501438,0.994598,0.289835,2.840564,-2.353845,0.178111
-0.118314,0.296854,1.372292,-1.397458,0.501438,0.837848,0.216097,1.604687,-2.456446,1.307419
-0.118314,0.296854,1.372292,-1.397458,0.501438,0.271627,0.601734,1.163948,-2.459318,0.892334
-0.118314,0.296854,1.372292,-1.397458,0.501438,1.036641,0.962442,2.615926,-0.740779,0.645151
-0.118314,0.296854,1.372292,-1.397458,0.501438,0.601462,1.280271,1.868728,-2.551424,-0.082182
-0.118314,0.296854,1.372292,-1.397458,0.501438,0.740234,0.519878,1.991923,-2.096382,1.085303
-0.118314,0.296854,1.372292,-1.397458,0.501438,0.914187,0.227032,2.508810,-1.311092,0.151138
0.914187,0.227032,2.508810,-1.311092,0.151138,2.314683,0.740853,2.534433,-1.260718,-0.154131
0.740234,0.519878,1.991923,-2.096382,1.085303,1.724168,0.408659,1.989159,-2.779062,0.341769
0.740234,0.519878,1.991923,-2.096382,1.085303,2.042931,0.743495,2.358071,-2.674418,0.538982
0.740234,0.519878,1.991923,-2.096382,1.085303,1.783102,1.360578,1.831552,-3.014926,1.367050
0.740234,0.519878,1.991923,-2.096382,1.085303,1.771780,1.146697,2.133590,-1.828577,1.146545
0.601462,1.280271,1.868728,-2.551424,-0.082182,1.451558,1.056048,1.884014,-2.512212,-1.531561
0.601462,1.280271,1.868728,-2.551424,-0.082182,0.738625,1.493673,2.882919,-2.974382,-1.532160
0.601462,1.280271,1.868728,-2.551424,-0.082182,0.285827,1.515274,2.595189,-2.863748,-0.252567
0.601462,1.280271,1.868728,-2.551424,-0.082182,1.090653,1.004820,1.711075,-2.665045,-0.303811
0.271627,0.601734,1.163948,-2.459318,0.892334,1.018466,0.418172,0.397233,-2.894150,0.769538
0.271627,0.601734,1.163948,-2.459318,0.892334,1.520761,1.411341,0.955054,-2.755931,0.996786
0.837848,0.216097,1.604687,-2.456446,1.307419,1.709743,-0.621455,1.536692,-2.642030,0.913902
0.768040,0.509344,1.853100,-2.070911,1.350438,2.330799,1.330405,2.748797,-2.989187,1.969099
-1.486443,0.534871,1.800301,-1.228328,2.083537,-1.976316,-0.110917,2.574562,-2.765015,2.052504
-1.486443,0.534871,1.800301,-1.228328,2.083537,-2.454495,-0.777861,2.493526,-2.312119,1.629270
-1.486443,0.534871,1.800301,-1.228328,2.083537,-2.486512,-0.659770,2.522373,-0.518058,2.792451
-1.617837,-1.150218,0.902356,-0.526056,1.299830,-1.838787,-1.270630,0.443127,-0.784625,1.631213
-1.617837,-1.150218,0.902356,-0.526056,1.299830,-0.589424,-1.738774,0.135635,-0.305417,1.808365
-1.415939,-0.697855,1.344104,-0.516575,0.993337,-2.246541,-1.753690,0.799569,-1.525244,0.542019
-1.415939,-0.697855,1.344104,-0.516575,0.993337,-2.114565,-1.227701,2.257441,-0.238127,1.540373
-1.415939,-0.697855,1.344104,-0.516575,0.993337,-2.503422,-1.123871,2.649274,-0.399606,0.882373
-1.415939,-0.697855,1.344104,-0.516575,0.993337,-1.292949,-1.600400,2.496453,-1.088083,1.427574
-1.415939,-0.697855,1.344104,-0.516575,0.993337,-0.276095,-1.165484,0.792826,-0.145541,1.886742
-1.292949,-1.600400,2.496453,-1.088083,1.427574,-1.257425,-1.628912,2.865976,-1.624877,1.483442
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-2.092339,1.082261,2.456227,-0.236323,-2.476719
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-2.235337,0.231902,2.812509,-1.657662,-1.842062
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-0.702464,-0.573097,2.315797,-1.247919,-1.481371
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-2.418564,0.051677,2.311471,-0.722780,-1.577044
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-2.033906,0.688957,1.425038,-0.123928,-1.681350
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-2.534893,1.062499,1.544774,-0.869485,-1.162145
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-2.134189,-0.937159,1.661603,-0.157560,-1.375200
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-2.821799,-1.712772,1.908693,-0.873968,-0.839979
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-1.619685,0.795819,0.679411,-0.852096,-1.653386
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-2.463741,-0.216977,0.173150,-0.113918,-1.935270
-2.265053,0.530644,1.536675,-0.292924,-0.358267,-2.651204,0.650918,2.333517,-0.558336,-2.159245
-2.534893,1.062499,1.544774,-0.869485,-1.162145,-2.581425,0.587103,1.782050,-1.544731,-2.580253
-2.033906,0.688957,1.425038,-0.123928,-1.681350,-2.165115,0.220545,1.536498,-0.248662,-2.805611
-2.418564,0.051677,2.311471,-0.722780,-1.577044,-2.128272,-1.256727,2.548580,-0.871637,-1.956362
-2.418564,0.051677,2.311471,-0.722780,-1.577044,-2.170909,-0.574797,2.894657,-1.853735,-1.619658
-2.418564,0.051677,2.311471,-0.722780,-1.577044,-2.618624,-0.720403,2.506423,-1.501114,-1.322406
-2.418564,0.051677,2.311471,-0.722780,-1.577044,-2.836160,-0.373396,2.033626,-2.033532,-2.693242
-2.418564,0.051677,2.311471,-0.722780,-1.577044,-2.219430,-0.164760,2.046513,-1.326674,-2.439933
-2.092339,1.082261,2.456227,-0.236323,-2.476719,-1.943635,0.894376,2.712523,-0.731582,-2.767216
-1.389352,0.053758,-0.051072,-0.080800,2.302983,-1.100974,-0.944720,-0.242014,-0.726191,2.666488
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-0.288732,0.769702,-0.880155,-2.422184,2.684952
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-2.199985,-1.597289,-0.671649,-2.961531,2.649698
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-0.630628,-0.800454,-0.135148,-2.938581,2.040821
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-0.026353,-0.400688,-0.289009,-2.390452,2.256365
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-1.838005,-0.781134,-2.146316,-1.042123,2.572700
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-1.042870,-0.082988,-1.052855,-1.603715,2.083485
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-0.982814,0.314535,-0.264938,-1.716200,2.531822
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-1.819727,1.589406,-1.681027,-2.288522,2.721237
-1.444416,0.469251,-0.033181,-1.350770,1.959195,0.047178,0.423923,-0.128975,-1.636367,1.552779
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-1.795005,0.073635,-0.179286,-2.858546,1.844467
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-1.235601,0.210185,-1.278606,-2.024491,2.452093
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-1.217302,1.244340,-0.651170,-2.101571,2.521570
-1.444416,0.469251,-0.033181,-1.350770,1.959195,-1.143395,-0.113705,-1.316569,-1.680219,2.247366
-1.235601,0.210185,-1.278606,-2.024491,2.452093,-0.581647,0.733353,-2.110469,-2.608201,2.725577
-1.235601,0.210185,-1.278606,-2.024491,2.452093,-1.504380,-0.663169,-1.413607,-2.979368,2.732345
-1.235601,0.210185,-1.278606,-2.024491,2.452093,-0.513669,0.703400,-2.095599,-2.673298,2.720778
-1.042870,-0.082988,-1.052855,-1.603715,2.083485,-1.187474,-0.709149,-2.276946,-1.750746,1.331089
-1.042870,-0.082988,-1.052855,-1.603715,2.083485,-1.174246,-0.245603,-1.908366,-2.847761,1.638111
-1.042870,-0.082988,-1.052855,-1.603715,2.083485,-0.291602,-0.545535,-1.896244,-1.204614,2.213396
-0.026353,-0.400688,-0.289009,-2.390452,2.256365,1.139769,-0.619286,-1.541961,-2.438720,2.069783
-0.288732,0.769702,-0.880155,-2.422184,2.684952,0.894376,1.313356,-1.482563,-1.720570,2.467499
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-1.817645,1.189858,-0.972644,-2.136844,-1.579633
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-0.533193,0.182353,-1.426117,-2.483068,0.031916
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-2.001037,0.434821,-0.149284,-2.037960,-0.860265
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-0.736791,0.044476,-0.503950,-2.864263,-0.364101
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-1.434002,-0.496226,-0.699069,-1.253974,-0.830180
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-1.362337,0.512234,0.554837,-1.867434,-0.770936
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-1.867215,0.675569,0.684062,-1.170965,-1.570947
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-0.551655,0.543210,-0.844643,-1.494235,-0.106419
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-0.156620,0.431955,-0.175323,-1.728501,-0.148988
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-0.744688,0.417879,0.771103,-1.663006,-0.329948
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-0.257169,0.627958,0.249292,-2.030448,-0.372913
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-1.506658,0.740844,-1.315664,-2.046841,-0.296806
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-1.587528,0.179985,0.136542,-2.224448,-1.170071
-1.193429,0.754687,0.160208,-1.467363,-0.109588,-1.139897,0.763667,-0.819001,-2.267887,-0.392694
-1.139897,0.763667,-0.819001,-2.267887,-0.392694,-1.167652,0.607679,-0.992267,-2.236907,-1.828572
-1.167652,0.607679,-0.992267,-2.236907,-1.828572,-0.656991,0.572853,-0.886790,-1.898753,-1.977819
-1.587528,0.179985,0.136542,-2.224448,-1.170071,-1.589298,-0.388169,-0.115617,-2.657478,-2.427714
-1.587528,0.179985,0.136542,-2.224448,-1.170071,-1.832341,-0.605044,-0.074101,-2.997456,-1.455493
-1.587528,0.179985,0.136542,-2.224448,-1.170071,-1.913613,-1.425609,-0.468574,-2.731675,-1.901136
-1.587528,0.179985,0.136542,-2.224448,-1.170071,-2.207619,-1.519788,-0.095322,-2.411090,-1.425560
-1.587528,0.179985,0.136542,-2.224448,-1.170071,-1.264397,-0.819607,0.111297,-2.368221,-2.181282
-1.587528,0.179985,0.136542,-2.224448,-1.170071,-0.931555,-0.006351,-0.355396,-2.416544,-2.141386
-0.931555,-0.006351,-0.355396,-2.416544,-2.141386,-0.899220,-0.573577,-1.089895,-2.705221,-2.253305
-0.931555,-0.006351,-0.355396,-2.416544,-2.141386,-0.084035,-0.077565,-0.165920,-2.544097,-2.057474
-0.084035,-0.077565,-0.165920,-2.544097,-2.057474,0.966143,0.038678,-0.412782,-2.910347,-2.769321
-1.506658,0.740844,-1.315664,-2.046841,-0.296806,-1.926938,-0.131880,-2.704525,-2.705892,-0.487550
-0.257169,0.627958,0.249292,-2.030448,-0.372913,0.171878,1.110756,-0.011063,-2.870139,-0.549049
-0.257169,0.627958,0.249292,-2.030448,-0.372913,-0.077661,0.350335,0.591893,-3.002956,-1.030813
-0.257169,0.627958,0.249292,-2.030448,-0.372913,0.272133,1.162613,0.615077,-2.197785,-1.697268
-0.257169,0.627958,0.249292,-2.030448,-0.372913,0.788340,-0.346238,0.450982,-2.147562,-0.132116
-0.257169,0.627958,0.249292,-2.030448,-0.372913,0.432174,0.052123,0.076839,-2.749918,-0.443391
0.432174,0.052123,0.076839,-2.749918,-0.443391,1.458363,0.435333,0.581091,-2.911150,-0.715458
0.432174,0.052123,0.076839,-2.749918,-0.443391,1.197363,-0.442532,-0.756300,-2.935752,-0.869509
0.432174,0.052123,0.076839,-2.749918,-0.443391,1.981582,-0.104643,0.011880,-2.697408,-0.664201
1.197363,-0.442532,-0.756300,-2.935752,-0.869509,1.751413,-0.405070,-0.475829,-2.938184,-1.221868
1.458363,0.435333,0.581091,-2.911150,-0.715458,2.666780,0.565280,0.131592,-3.000977,-0.499883
0.788340,-0.346238,0.450982,-2.147562,-0.132116,1.736745,-1.328331,1.150406,-1.822532,0.080260
0.788340,-0.346238,0.450982,-2.147562,-0.132116,1.882126,0.665670,0.300950,-2.345802,-0.428815
0.272133,1.162613,0.615077,-2.197785,-1.697268,1.718008,0.905226,1.046262,-2.573243,-2.554805
0.272133,1.162613,0.615077,-2.197785,-1.697268,1.227168,1.404441,0.479133,-2.699230,-2.193749
0.272133,1.162613,0.615077,-2.197785,-1.697268,0.099722,1.227549,1.073012,-2.201088,-1.729897
1.227168,1.404441,0.479133,-2.699230,-2.193749,1.750602,1.684887,0.324527,-2.103095,-2.645810
-0.077661,0.350335,0.591893,-3.002956,-1.030813,1.187462,0.346517,-0.233629,-2.843848,-2.446681
-0.077661,0.350335,0.591893,-3.002956,-1.030813,0.765408,0.271615,1.145919,-3.053522,-2.312386
0.171878,1.110756,-0.011063,-2.870139,-0.549049,1.353867,1.198770,0.260654,-2.811278,-1.524852
0.171878,1.110756,-0.011063,-2.870139,-0.549049,1.072036,0.732455,-0.811288,-2.841476,-0.427075
1.353867,1.198770,0.260654,-2.811278,-1.524852,1.691393,1.098478,-0.102715,-2.899754,-1.885622
1.353867,1.198770,0.260654,-2.811278,-1.524852,2.492669,1.213683,1.018967,-2.654174,-1.424131
1.353867,1.198770,0.260654,-2.811278,-1.524852,2.404525,1.234096,-0.292913,-2.785379,-0.748557
-0.156620,0.431955,-0.175323,-1.728501,-0.148988,1.047116,0.109063,-0.302576,-1.412015,0.537140
-0.156620,0.431955,-0.175323,-1.728501,-0.148988,0.464218,-0.866506,0.125917,-2.043154,0.186847
-0.156620,0.431955,-0.175323,-1.728501,-0.148988,0.559095,0.161074,-0.322067,-3.027769,0.504488
-0.156620,0.431955,-0.175323,-1.728501,-0.148988,0.423246,1.525635,0.435542,-1.632778,-1.079374
-0.156620,0.431955,-0.175323,-1.728501,-0.148988,0.961454,0.321879,-1.305397,-1.386947,-0.678392
-0.156620,0.431955,-0.175323,-1.728501,-0.148988,0.707170,1.736155,-0.658712,-1.349129,-0.489042
-0.156620,0.431955,-0.175323,-1.728501,-0.148988,1.194807,0.120895,0.236041,-1.782153,-1.107728
1.194807,0.120895,0.236041,-1.782153,-1.107728,1.893901,0.588675,0.447258,-2.025382,-1.974293
1.194807,0.120895,0.236041,-1.782153,-1.107728,1.882016,0.055209,-0.212699,-2.935499,-1.216697
1.194807,0.120895,0.236041,-1.782153,-1.107728,1.854345,0.687077,0.188282,-1.724343,-2.408280
1.194807,0.120895,0.236041,-1.782153,-1.107728,1.448815,0.111624,0.218937,-2.236945,-1.640125
1.194807,0.120895,0.236041,-1.782153,-1.107728,2.581465,0.465803,-0.374953,-1.495288,-1.740531
1.448815,0.111624,0.218937,-2.236945,-1.640125,2.248531,0.347950,0.012479,-2.654908,-2.226647
1.448815,0.111624,0.218937,-2.236945,-1.640125,2.113211,0.382480,0.039626,-2.593569,-2.531608
1.448815,0.111624,0.218937,-2.236945,-1.640125,1.570246,0.735341,-0.153129,-2.897923,-2.464476
1.448815,0.111624,0.218937,-2.236945,-1.640125,2.096952,0.226638,-0.519817,-2.072264,-2.173227
0.707170,1.736155,-0.658712,-1.349129,-0.489042,0.898217,1.735065,-1.252477,-1.993629,-0.673059
0.707170,1.736155,-0.658712,-1.349129,-0.489042,1.816227,1.495751,-0.227903,-1.573889,-1.053099
0.961454,0.321879,-1.305397,-1.386947,-0.678392,2.853350,0.604482,-1.060861,-0.432235,-1.399792
0.961454,0.321879,-1.305397,-1.386947,-0.678392,1.876165,0.781702,-1.323794,-1.863655,-2.301915
0.961454,0.321879,-1.305397,-1.386947,-0.678392,2.069423,0.265673,-2.454680,-1.923294,-0.766431
0.961454,0.321879,-1.305397,-1.386947,-0.678392,2.253447,0.156910,-1.712531,-2.305362,-1.183868
0.961454,0.321879,-1.305397,-1.386947,-0.678392,1.568845,-0.255621,-1.702353,-0.671044,-0.964182
0.961454,0.321879,-1.305397,-1.386947,-0.678392,2.406249,1.268595,-2.694443,-0.708105,-0.513752
0.961454,0.321879,-1.305397,-1.386947,-0.678392,1.896900,0.299107,-0.941434,-0.661641,-1.468816
0.961454,0.321879,-1.305397,-1.386947,-0.678392,1.844424,0.646335,-1.833619,-0.607401,-0.412086
0.961454,0.321879,-1.305397,-1.386947,-0.678392,1.648017,-0.025045,-1.849204,-0.866045,-1.436227
1.648017,-0.025045,-1.849204,-0.866045,-1.436227,1.934191,0.502672,-2.442089,-0.848625,-2.347344
1.648017,-0.025045,-1.849204,-0.866045,-1.436227,2.594799,-0.364580,-2.173728,-1.494414,-2.262844
1.568845,-0.255621,-1.702353,-0.671044,-0.964182,2.420709,-0.266086,-2.392944,-0.622923,-0.732961
1.568845,-0.255621,-1.702353,-0.671044,-0.964182,2.463079,-0.472032,-2.296767,-0.963179,-1.162062
2.253447,0.156910,-1.712531,-2.305362,-1.183868,2.766644,0.112511,-2.110457,-2.773695,-1.687016
1.876165,0.781702,-1.323794,-1.863655,-2.301915,2.021816,0.781730,-1.529862,-2.303083,-2.663004
1.876165,0.781702,-1.323794,-1.863655,-2.301915,2.512425,1.525182,-2.171642,-1.924874,-2.733726
0.423246,1.525635,0.435542,-1.632778,-1.079374,1.585048,1.692672,-0.128186,-1.473963,-1.921855
1.047116,0.109063,-0.302576,-1.412015,0.537140,2.382556,-0.511703,-0.435919,-2.425336,0.562631
1.047116,0.109063,-0.302576,-1.412015,0.537140,1.684439,-0.406387,-0.370882,-1.288464,0.519506
-0.551655,0.543210,-0.844643,-1.494235,-0.106419,-0.078047,0.898248,-1.019801,-2.005167,-0.756787
-0.551655,0.543210,-0.844643,-1.494235,-0.106419,-0.043525,0.912160,-0.962175,-2.075932,-0.773707
-0.551655,0.543210,-0.844643,-1.494235,-0.106419,-0.296813,0.597203,-2.052699,-1.722600,0.509255
-0.551655,0.543210,-0.844643,-1.494235,-0.106419,0.204755,-0.940572,-0.910176,-1.648942,-0.839613
-0.551655,0.543210,-0.844643,-1.494235,-0.106419,1.042129,0.845822,-1.516817,-1.937858,0.198914
-0.551655,0.543210,-0.844643,-1.494235,-0.106419,0.476016,0.638045,-1.798094,-1.213718,-1.022745
-0.551655,0.543210,-0.844643,-1.494235,-0.106419,0.283000,0.398041,-1.586868,-0.529350,-0.413557
-0.551655,0.543210,-0.844643,-1.494235,-0.106419,-0.136020,0.838671,-2.091838,-1.750707,-0.099370
-0.136020,0.838671,-2.091838,-1.750707,-0.099370,0.481692,0.278400,-2.581425,-2.129040,-0.004642
0.283000,0.398041,-1.586868,-0.529350,-0.413557,0.198420,1.348660,-2.419196,-0.596609,-0.823984
0.283000,0.398041,-1.586868,-0.529350,-0.413557,0.951403,-1.000951,-2.331964,-0.484115,-0.230844
0.283000,0.398041,-1.586868,-0.529350,-0.413557,1.690402,0.338418,-2.310539,-0.528687,0.180127
0.283000,0.398041,-1.586868,-0.529350,-0.413557,1.217504,0.588262,-1.673988,-0.479871,-0.571892
0.283000,0.398041,-1.586868,-0.529350,-0.413557,0.571319,0.539239,-2.005398,-0.138751,0.259437
0.283000,0.398041,-1.586868,-0.529350,-0.413557,0.751144,1.281501,-2.130744,-0.137075,0.478800
0.283000,0.398041,-1.586868,-0.529350,-0.413557,1.156582,1.244277,-2.226152,-0.952519,0.021374
1.217504,0.588262,-1.673988,-0.479871,-0.571892,2.304366,0.614685,-2.103445,-0.084866,0.157802
0.476016,0.638045,-1.798094,-1.213718,-1.022745,0.246147,-0.023703,-2.424887,-1.861209,-1.619236
0.476016,0.638045,-1.798094,-1.213718,-1.022745,0.418906,1.693457,-2.460699,-2.154098,-1.791047
0.476016,0.638045,-1.798094,-1.213718,-1.022745,0.849865,0.681059,-2.598323,-1.060708,-2.641379
0.476016,0.638045,-1.798094,-1.213718,-1.022745,1.995896,0.880047,-2.720726,-0.468421,-0.845162
0.476016,0.638045,-1.798094,-1.213718,-1.022745,1.260743,1.161994,-2.662278,-0.455264,-1.409860
0.476016,0.638045,-1.798094,-1.213718,-1.022745,1.700101,1.729469,-1.734608,-0.085865,-2.376874
0.476016,0.638045,-1.798094,-1.213718,-1.022745,1.738806,1.355887,-2.171697,-2.469740,-1.644351
0.476016,0.638045,-1.798094,-1.213718,-1.022745,2.307630,0.975898,-2.454129,-0.109639,-1.324843
0.476016,0.638045,-1.798094,-1.213718,-1.022745,2.280723,0.557239,-2.850601,-0.240389,-1.523143
0.476016,0.638045,-1.798094,-1.213718,-1.022745,0.382859,0.886522,-2.132614,-1.531224,-1.770554
0.476016,0.638045,-1.798094,-1.213718,-1.022745,0.779701,0.427254,-2.197622,-0.138949,-1.814107
0.476016,0.638045,-1.798094,-1.213718,-1.022745,0.243530,1.650717,-2.040554,-0.247289,-1.837508
0.476016,0.638045,-1.798094,-1.213718,-1.022745,1.204934,0.753252,-1.434733,-1.100041,-1.748774
1.204934,0.753252,-1.434733,-1.100041,-1.748774,1.674217,0.968031,-1.635648,-1.206878,-2.618702
1.204934,0.753252,-1.434733,-1.100041,-1.748774,2.173659,1.024259,-2.079638,-1.433962,-2.285439
1.738806,1.355887,-2.171697,-2.469740,-1.644351,2.372252,0.987919,-2.856569,-2.899845,-1.592219
1.042129,0.845822,-1.516817,-1.937858,0.198914,1.740436,0.573490,-2.362547,-1.281643,0.287317
1.042129,0.845822,-1.516817,-1.937858,0.198914,1.715245,0.894565,-1.648559,-2.063107,-0.198856
1.042129,0.845822,-1.516817,-1.937858,0.198914,2.480679,1.215847,-1.599411,-2.353894,0.071276
1.042129,0.845822,-1.516817,-1.937858,0.198914,2.505285,1.262894,-1.908735,-1.760653,-0.208603
1.042129,0.845822,-1.516817,-1.937858,0.198914,1.316930,0.471563,-2.083116,-1.742061,0.356011
1.042129,0.845822,-1.516817,-1.937858,0.198914,2.315526,0.993982,-1.765273,-2.811381,0.611009
1.715245,0.894565,-1.648559,-2.063107,-0.198856,2.400335,1.106214,-2.266162,-2.624526,0.154274
